# time	signal	sigma
-2.136749979235809680e-06	-5.709448211600412102e-06	1.823479917702230209e-03
-2.134749979292373543e-06	-2.226630151910905788e-06	1.820875475599814317e-03
-2.132749979348937406e-06	2.611044562793470546e-06	1.820360742636317926e-03
-2.130749979405501269e-06	6.359918355096285270e-06	1.818626600219038587e-03
-2.128749979462065132e-06	9.514953859880693164e-06	1.818110686757879249e-03
-2.126749979518628995e-06	1.176366489947844101e-05	1.817911213762660964e-03
-2.124749979575192858e-06	1.407040988583895327e-05	1.816761342038095616e-03
-2.122749979631756721e-06	1.588347967904513852e-05	1.817209795565517946e-03
-2.120749979688320584e-06	1.740243740250995742e-05	1.816289645371122223e-03
-2.118749979744884446e-06	1.772462033098167258e-05	1.815472603376316841e-03
-2.116749979801448309e-06	1.735879472508265004e-05	1.814483888794236107e-03
-2.114749979858012172e-06	1.650432844028885807e-05	1.813856703444566244e-03
-2.112749979914576035e-06	1.500575467284001726e-05	1.813828776421986567e-03
-2.110749979971139898e-06	1.174020837008281815e-05	1.814432382873427344e-03
-2.108749980027703761e-06	7.936220666848780095e-06	1.814365952686602642e-03
-2.106749980084267624e-06	5.261797999370334883e-06	1.815484569146229733e-03
-2.104749980140831487e-06	1.559789673380494821e-06	1.814940920874984253e-03
-2.102749980197395350e-06	-8.945941102901340883e-08	1.815935217349568540e-03
-2.100749980253959213e-06	-1.322404769284792883e-06	1.815177538044179589e-03
-2.098749980310523076e-06	6.669960747965884059e-07	1.818948886488949007e-03
-2.096749980367086939e-06	2.694693353426944136e-06	1.816877250704962161e-03
-2.094749980423650802e-06	6.039506065077810803e-06	1.814953637806731700e-03
-2.092749980480214665e-06	9.259382777434789968e-06	1.812420901664014853e-03
-2.090749980536778527e-06	1.006090119045070959e-05	1.810359550944670845e-03
-2.088749980593342390e-06	1.267008801639771731e-05	1.809319804270303122e-03
-2.086749980649906253e-06	1.521062571165212674e-05	1.809559679716578025e-03
-2.084749980706470116e-06	1.864647701413534226e-05	1.810493451563019007e-03
-2.082749980763033979e-06	2.126130535708088730e-05	1.811831221344111734e-03
-2.080749980819597842e-06	2.362674363040097054e-05	1.814992535232865054e-03
-2.078749980876161705e-06	2.749774742225480914e-05	1.818181092846190899e-03
-2.076749980932725568e-06	2.700744602632062130e-05	1.818953678125561236e-03
-2.074749980989289431e-06	2.561311087769050634e-05	1.818987893090394164e-03
-2.072749981045853294e-06	2.391052573407807737e-05	1.820592163327912176e-03
-2.070749981102417157e-06	2.168929452671215720e-05	1.821454517371149523e-03
-2.068749981158981020e-06	1.928453026799889026e-05	1.824933993661862364e-03
-2.066749981215544883e-06	1.663609547633931288e-05	1.826859849414694953e-03
-2.064749981272108746e-06	1.521534876548034519e-05	1.828164522643703884e-03
-2.062749981328672608e-06	1.213552378585638111e-05	1.829961575963489967e-03
-2.060749981385236471e-06	1.170923470845101769e-05	1.830859973430412017e-03
-2.058749981441800334e-06	1.283603016059224177e-05	1.833163083211470984e-03
-2.056749981498364197e-06	1.350001166096524642e-05	1.834259182832904391e-03
-2.054749981554928060e-06	1.586194977180822776e-05	1.841790366939349182e-03
-2.052749981611491923e-06	1.712525408021001974e-05	1.843846584013859088e-03
-2.050749981668055786e-06	1.743213851952910422e-05	1.846078620215659558e-03
-2.048749981724619649e-06	1.754478447084148311e-05	1.849294279635993856e-03
-2.046749981781183512e-06	1.628265383758184569e-05	1.851374930118663328e-03
-2.044749981837747375e-06	1.574239140019227179e-05	1.853988393603329173e-03
-2.042749981894311238e-06	1.550519506510422783e-05	1.856900140500910039e-03
-2.040749981950875101e-06	1.612229644242421634e-05	1.861579255267721599e-03
-2.038749982007438964e-06	1.532478880910187664e-05	1.862690331938265682e-03
-2.036749982064002826e-06	1.493643584502752958e-05	1.863946379539026515e-03
-2.034749982120566689e-06	1.217083830638629048e-05	1.863141934035127036e-03
-2.032749982177130552e-06	1.201102940848137795e-05	1.862807720018708245e-03
-2.030749982233694415e-06	1.003297330345192823e-05	1.860546853006932481e-03
-2.028749982290258278e-06	8.600613545132660374e-06	1.859557970261221157e-03
-2.026749982346822141e-06	5.608083596436865643e-06	1.857136242512217239e-03
-2.024749982403386004e-06	2.904605293598553012e-06	1.853701892789006269e-03
-2.022749982459949867e-06	-8.539675584056695412e-07	1.851126907974247034e-03
-2.020749982516513730e-06	-3.404202816721137170e-06	1.848323286180028266e-03
-2.018749982573077593e-06	-4.724804571841907360e-06	1.845973816028946557e-03
-2.016749982629641456e-06	-4.405582283950815669e-06	1.844479725004083675e-03
-2.014749982686205319e-06	-4.343795368165096838e-06	1.842815658676878916e-03
-2.012749982742769182e-06	-2.477392963429994772e-06	1.840366275659214169e-03
-2.010749982799333045e-06	-2.906657102585806377e-06	1.838983442006425365e-03
-2.008749982855896907e-06	-1.131566381692956187e-06	1.838515223408314402e-03
-2.006749982912460770e-06	-1.309393555317956825e-06	1.838423166524909801e-03
-2.004749982969024633e-06	-9.795162489711082068e-07	1.839152058944477485e-03
-2.002749983025588496e-06	-1.726802436353926020e-06	1.838867647097184536e-03
-2.000749983082152359e-06	-1.417726660211796920e-06	1.838596902312830206e-03
-1.998749983138716222e-06	-2.035448914898042340e-06	1.837508931304824558e-03
-1.996749983195280085e-06	1.466914935118325373e-07	1.837484201129847491e-03
-1.994749983251843948e-06	1.947482188740623336e-06	1.836807595191816602e-03
-1.992749983308407811e-06	5.708809402581166556e-06	1.836000934044547395e-03
-1.990749983364971674e-06	8.050553847934561547e-06	1.834008868146623852e-03
-1.988749983421535537e-06	1.058124482661786754e-05	1.831598813819409251e-03
-1.986749983478099400e-06	1.201752649881073919e-05	1.829010414288618873e-03
-1.984749983534663263e-06	1.357227244917771848e-05	1.826780042355600651e-03
-1.982749983591227126e-06	1.419390832467412036e-05	1.824828502403769105e-03
-1.980749983647790988e-06	1.433919556602020521e-05	1.821568989037879562e-03
-1.978749983704354851e-06	1.325473079103741758e-05	1.819099207263293137e-03
-1.976749983760918714e-06	1.351855339313211540e-05	1.817900093755393538e-03
-1.974749983817482577e-06	1.284642679560480381e-05	1.817157932888739799e-03
-1.972749983874046440e-06	1.397090611890617522e-05	1.815907653530215472e-03
-1.970749983930610303e-06	1.410338087198017816e-05	1.816757593159075033e-03
-1.968749983987174166e-06	1.621695797205213014e-05	1.818388350167110144e-03
-1.966749984043738029e-06	1.684891481257608627e-05	1.820906538087211247e-03
-1.964749984100301892e-06	1.645404493910471275e-05	1.824295152180390985e-03
-1.962749984156865755e-06	1.605948192719838731e-05	1.827499311670171883e-03
-1.960749984213429618e-06	1.502086185646456132e-05	1.829297281365856523e-03
-1.958749984269993481e-06	1.290482333333973510e-05	1.829540130114065948e-03
-1.956749984326557344e-06	1.139174429491422095e-05	1.828182565431938928e-03
-1.954749984383121206e-06	8.904384904506441965e-06	1.829705728623115448e-03
-1.952749984439685069e-06	6.803853871976457300e-06	1.829443390856950145e-03
-1.950749984496248932e-06	4.706701862955116420e-06	1.829795763723933650e-03
-1.948749984552812795e-06	2.280793960388602989e-06	1.830600605581068517e-03
-1.946749984609376658e-06	1.335826890493102678e-06	1.830080267162685409e-03
-1.944749984665940521e-06	1.986643051072966128e-06	1.832228556954913377e-03
-1.942749984722504384e-06	2.204234427903312837e-06	1.832055526316463036e-03
-1.940749984779068247e-06	2.093955963146420032e-06	1.830724732771815385e-03
-1.938749984835632110e-06	2.753868432945624041e-06	1.837394925464156488e-03
-1.936749984892195973e-06	1.558830710819063096e-06	1.837018965328073060e-03
-1.934749984948759836e-06	6.776986236916465213e-07	1.837721992926392208e-03
-1.932749985005323699e-06	5.876532087356091394e-08	1.838448713330202754e-03
-1.930749985061887562e-06	-1.980879714938920625e-06	1.839161968616227555e-03
-1.928749985118451425e-06	-2.228308937492131259e-06	1.839964224617511362e-03
-1.926749985175015287e-06	-3.818932095941415328e-06	1.840259264401365724e-03
-1.924749985231579150e-06	-5.096887694983580483e-06	1.839776979030080962e-03
-1.922749985288143013e-06	-6.910820618560300447e-06	1.839470916149343839e-03
-1.920749985344706876e-06	-8.415216668823378944e-06	1.837713174671312504e-03
-1.918749985401270739e-06	-1.074557339878894633e-05	1.835774014105854808e-03
-1.916749985457834602e-06	-1.177327429583121718e-05	1.834158759346218729e-03
-1.914749985514398465e-06	-1.427814274036721606e-05	1.831770415300024331e-03
-1.912749985570962328e-06	-1.361203470434769005e-05	1.829151672642074632e-03
-1.910749985627526191e-06	-1.192346559283265369e-05	1.840269819584440308e-03
-1.908749985684090054e-06	-1.113747403233948945e-05	1.838389763127932976e-03
-1.906749985740653917e-06	-1.178825516298307157e-05	1.835516254490889010e-03
-1.904749985797217780e-06	-9.819287672215335589e-06	1.833736404825381423e-03
-1.902749985853781643e-06	-7.604484338727412768e-06	1.831661136509478470e-03
-1.900749985910345506e-06	-4.742766885137359714e-06	1.831942818114174311e-03
-1.898749985966909368e-06	-4.342657092924512470e-06	1.830073922971946470e-03
-1.896749986023473231e-06	-3.252926326207555060e-06	1.830435962222260468e-03
-1.894749986080037094e-06	-3.152988962570391681e-06	1.829955126140770218e-03
-1.892749986136600957e-06	-9.163070752178225243e-07	1.831166898417557320e-03
-1.890749986193164820e-06	-3.784219141568935085e-07	1.830409185078286753e-03
-1.888749986249728683e-06	1.299362980570692438e-07	1.830471980906542805e-03
-1.886749986306292546e-06	-9.020461270061580755e-07	1.829806454285601552e-03
-1.884749986362856409e-06	-1.356440998819485010e-06	1.829712384216371224e-03
-1.882749986419420272e-06	-3.261218958433423961e-06	1.830190037970256482e-03
-1.880749986475984135e-06	-5.544785586286519758e-06	1.828804661799224209e-03
-1.878749986532547998e-06	-4.965160935320765212e-06	1.838997128120953284e-03
-1.876749986589111861e-06	-9.957360447144462251e-06	1.837034255444041329e-03
-1.874749986645675724e-06	-1.578828711520723852e-05	1.834255972539864960e-03
-1.872749986702239586e-06	-1.909554030367807925e-05	1.832823054141018843e-03
-1.870749986758803449e-06	-2.179576178964391609e-05	1.830360482331831219e-03
-1.868749986815367312e-06	-2.360818613850729892e-05	1.829718256900660827e-03
-1.866749986871931175e-06	-2.527163729770798284e-05	1.827306258083609284e-03
-1.864749986928495038e-06	-2.597915432254367944e-05	1.826721174721504309e-03
-1.862749986985058901e-06	-2.512649205286250176e-05	1.827891333896428626e-03
-1.860749987041622764e-06	-2.032794867170946364e-05	1.836899351115630187e-03
-1.858749987098186627e-06	-1.871643064475827221e-05	1.837088875970790437e-03
-1.856749987154750490e-06	-1.514910530614122148e-05	1.840835966744137518e-03
-1.854749987211314353e-06	-1.346946374227269414e-05	1.844207303309080594e-03
-1.852749987267878216e-06	-1.005184631472659431e-05	1.846540156316030679e-03
-1.850749987324442079e-06	-6.952578499072576508e-06	1.847859031080758717e-03
-1.848749987381005942e-06	-4.779128230625041525e-06	1.847928396334119370e-03
-1.846749987437569805e-06	-2.047403601784049182e-06	1.848360199015317961e-03
-1.844749987494133667e-06	1.433794764867454699e-06	1.847741435100169185e-03
-1.842749987550697530e-06	4.379168273765466149e-06	1.844664007946190129e-03
-1.840749987607261393e-06	7.029269361875798089e-06	1.843144903292771213e-03
-1.838749987663825256e-06	8.345884203374217018e-06	1.839381728586535463e-03
-1.836749987720389119e-06	8.235769740352368159e-06	1.837972758371579727e-03
-1.834749987776952982e-06	7.671135642602484829e-06	1.837260646139968635e-03
-1.832749987833516845e-06	6.253973102153905688e-06	1.835688482109599238e-03
-1.830749987890080708e-06	3.053155589565305968e-06	1.834494320562337190e-03
-1.828749987946644571e-06	2.158797152716437646e-06	1.844917657946203117e-03
-1.826749988003208434e-06	-1.693307583800835380e-06	1.846602028026563848e-03
-1.824749988059772297e-06	-4.520222309145583654e-06	1.847297065637221701e-03
-1.822749988116336160e-06	-7.543200290209295953e-06	1.848232176847576730e-03
-1.820749988172900023e-06	-9.508008395348629786e-06	1.849851272630185584e-03
-1.818749988229463886e-06	-1.125657758017773835e-05	1.850740804394873434e-03
-1.816749988286027748e-06	-1.291131354766656206e-05	1.852249618956276897e-03
-1.814749988342591611e-06	-1.258280872727638605e-05	1.854719341590725223e-03
-1.812749988399155474e-06	-1.172084796754733799e-05	1.857453806165023855e-03
-1.810749988455719337e-06	-9.920639922663320939e-06	1.859781531379695691e-03
-1.808749988512283200e-06	-8.620023877130452133e-06	1.861621368008471939e-03
-1.806749988568847063e-06	-5.984603861334527805e-06	1.862578234142788641e-03
-1.804749988625410926e-06	-3.947304234928233121e-06	1.862395719701874898e-03
-1.802749988681974789e-06	-1.656776208763983960e-07	1.873993486939392900e-03
-1.800749988738538652e-06	4.267570171506788199e-06	1.873416652178168818e-03
-1.798749988795102515e-06	5.361903767115349870e-06	1.870561965587811933e-03
-1.796749988851666378e-06	7.792201573858308864e-06	1.871276662994832271e-03
-1.794749988908230241e-06	7.940673450772316264e-06	1.869490638964261837e-03
-1.792749988964794104e-06	6.952144108377477077e-06	1.867960994790224694e-03
-1.790749989021357966e-06	5.648165801556238397e-06	1.864948579189847078e-03
-1.788749989077921829e-06	4.134500485877416797e-06	1.862675344879504129e-03
-1.786749989134485692e-06	8.954318187317838931e-07	1.859292169592555296e-03
-1.784749989191049555e-06	-1.598510158814912428e-06	1.857163175303730082e-03
-1.782749989247613418e-06	-4.200403874156984768e-06	1.855339282375034283e-03
-1.780749989304177281e-06	-5.311794989242002440e-06	1.855153180800134423e-03
-1.778749989360741144e-06	-9.121295425417699949e-06	1.852929343162647508e-03
-1.776749989417305007e-06	-1.244559122583516913e-05	1.852333731944423535e-03
-1.774749989473868870e-06	-1.627652836386347598e-05	1.851298378033745936e-03
-1.772749989530432733e-06	-1.907896700453225766e-05	1.850328683214180802e-03
-1.770749989586996596e-06	-2.122746348908981901e-05	1.848505808828329036e-03
-1.768749989643560459e-06	-2.109566076978423963e-05	1.846113285039813721e-03
-1.766749989700124322e-06	-2.115513518849174526e-05	1.843800029645387313e-03
-1.764749989756688185e-06	-2.063047492753864549e-05	1.841618415274020410e-03
-1.762749989813252047e-06	-1.720917070338362932e-05	1.838879351232966834e-03
-1.760749989869815910e-06	-1.404642481552122830e-05	1.837033201739697065e-03
-1.758749989926379773e-06	-1.064411134543477295e-05	1.836728336072612593e-03
-1.756749989982943636e-06	-6.771710956875924645e-06	1.835380862604393034e-03
-1.754749990039507499e-06	-4.208515674538834423e-06	1.833845172627969391e-03
-1.752749990096071362e-06	-1.094607672929269210e-06	1.833256197459218802e-03
-1.750749990152635225e-06	2.428237369694169999e-06	1.833780715307666530e-03
-1.748749990209199088e-06	4.021439734625090493e-06	1.834387555618196457e-03
-1.746749990265762951e-06	3.722146485798157739e-06	1.834543314406438062e-03
-1.744749990322326814e-06	3.202123900344303747e-06	1.835432661249133479e-03
-1.742749990378890677e-06	3.736153828167088813e-06	1.836578144191169373e-03
-1.740749990435454540e-06	3.534100715500010240e-06	1.838973830943590234e-03
-1.738749990492018403e-06	1.896063916817758129e-06	1.841315693241852213e-03
-1.736749990548582266e-06	2.029389786497692427e-06	1.843953005614272890e-03
-1.734749990605146128e-06	2.433531588653692910e-06	1.845961914583397210e-03
-1.732749990661709991e-06	3.936692338475541965e-06	1.848155995835140024e-03
-1.730749990718273854e-06	5.046278782282962979e-06	1.849516255259677595e-03
-1.728749990774837717e-06	8.866574587499954615e-06	1.853509845760181003e-03
-1.726749990831401580e-06	9.694569253043715858e-06	1.853892370153790211e-03
-1.724749990887965443e-06	1.013083677367114565e-05	1.855983043550256785e-03
-1.722749990944529306e-06	1.145485262404665827e-05	1.858077705940566716e-03
-1.720749991001093169e-06	1.309665496223040419e-05	1.860016885772309593e-03
-1.718749991057657032e-06	1.512868149764517631e-05	1.861231240571227085e-03
-1.716749991114220895e-06	1.756681698160929088e-05	1.860539139945987771e-03
-1.714749991170784758e-06	1.958313000412922563e-05	1.860894284090096372e-03
-1.712749991227348621e-06	2.140403737059729905e-05	1.861146728892644096e-03
-1.710749991283912484e-06	2.511572313971098687e-05	1.865465555162065369e-03
-1.708749991340476347e-06	2.707076032522652206e-05	1.864971746043255808e-03
-1.706749991397040209e-06	2.720866376145712187e-05	1.865431740797698652e-03
-1.704749991453604072e-06	2.776649830688431302e-05	1.864413460521867480e-03
-1.702749991510167935e-06	2.781003151792305712e-05	1.862320629105008530e-03
-1.700749991566731798e-06	2.724165058112722497e-05	1.860838365055118588e-03
-1.698749991623295661e-06	2.564329211174801019e-05	1.858216099102249835e-03
-1.696749991679859524e-06	2.552841021035407820e-05	1.855968023060477297e-03
-1.694749991736423387e-06	2.473700003523249518e-05	1.853776477823328769e-03
-1.692749991792987250e-06	2.455908897232509237e-05	1.850470256074359093e-03
-1.690749991849551113e-06	2.339906054269112420e-05	1.846941452127903640e-03
-1.688749991906114976e-06	2.315504897034282705e-05	1.842691092038108071e-03
-1.686749991962678839e-06	2.242577875778109693e-05	1.841183646186855035e-03
-1.684749992019242702e-06	2.302345987024268870e-05	1.838604616548893730e-03
-1.682749992075806565e-06	2.204263949991756952e-05	1.837263171979752708e-03
-1.680749992132370427e-06	2.016833495654677994e-05	1.833693920025103582e-03
-1.678749992188934290e-06	2.032761261953016144e-05	1.830720718526673363e-03
-1.676749992245498153e-06	1.836726087491727193e-05	1.827746846423359672e-03
-1.674749992302062016e-06	1.651382693654173989e-05	1.825761924798778102e-03
-1.672749992358625879e-06	1.764835734024896175e-05	1.822910158230257524e-03
-1.670749992415189742e-06	1.742225653258798858e-05	1.821757589004089880e-03
-1.668749992471753605e-06	1.831865148591032720e-05	1.819329148999133733e-03
-1.666749992528317468e-06	1.803704649249571581e-05	1.817281349445312114e-03
-1.664749992584881331e-06	1.792059650042890319e-05	1.815180081997798314e-03
-1.662749992641445194e-06	1.921821141997553896e-05	1.816495068055579837e-03
-1.660749992698009057e-06	1.776629723292461245e-05	1.815053841228488627e-03
-1.658749992754572920e-06	1.749330776125887737e-05	1.811815587613678676e-03
-1.656749992811136783e-06	1.581703548966662660e-05	1.809696103078205654e-03
-1.654749992867700646e-06	1.353193211255527542e-05	1.807537932137202180e-03
-1.652749992924264508e-06	1.163108101090432186e-05	1.806097900797130245e-03
-1.650749992980828371e-06	1.023430431536964018e-05	1.805395903957821143e-03
-1.648749993037392234e-06	8.875494710609783738e-06	1.805936554409326997e-03
-1.646749993093956097e-06	6.642257808967515090e-06	1.806197654308717721e-03
-1.644749993150519960e-06	6.059622616021528461e-06	1.806930067674445035e-03
-1.642749993207083823e-06	3.439465079618200978e-06	1.807698655384361959e-03
-1.640749993263647686e-06	3.137854355330250283e-06	1.807157469977068972e-03
-1.638749993320211549e-06	3.954002398821860166e-06	1.813149065644932209e-03
-1.636749993376775412e-06	4.064137550876254553e-06	1.812952707836568275e-03
-1.634749993433339275e-06	5.366163839559922851e-06	1.815740196321119016e-03
-1.632749993489903138e-06	6.447974880866572589e-06	1.818956165705072755e-03
-1.630749993546467001e-06	8.479972635163149624e-06	1.820765208377278120e-03
-1.628749993603030864e-06	1.174390560218377746e-05	1.826350159198559305e-03
-1.626749993659594727e-06	1.267025347600128225e-05	1.830197698635623298e-03
-1.624749993716158589e-06	1.531762487341802644e-05	1.832670520159862884e-03
-1.622749993772722452e-06	1.644885914627044576e-05	1.835512826393674709e-03
-1.620749993829286315e-06	1.949327880235946571e-05	1.836726619639643312e-03
-1.618749993885850178e-06	2.303075135658458989e-05	1.839408300567942122e-03
-1.616749993942414041e-06	2.558318764542529618e-05	1.841244888500521331e-03
-1.614749993998977904e-06	2.637106138892079759e-05	1.846154108489447051e-03
-1.612749994055541767e-06	2.901275077901314991e-05	1.850752746310812625e-03
-1.610749994112105630e-06	2.957662782846506811e-05	1.856923318261925618e-03
-1.608749994168669493e-06	2.971832372518554946e-05	1.860537103158262312e-03
-1.606749994225233356e-06	2.801630982983635836e-05	1.864230462422101185e-03
-1.604749994281797219e-06	2.541606484703480768e-05	1.866291981974432714e-03
-1.602749994338361082e-06	2.331327155996121628e-05	1.870107487218607666e-03
-1.600749994394924945e-06	2.074379225951793301e-05	1.870290309636790747e-03
-1.598749994451488807e-06	1.997425709586417883e-05	1.871358701502773454e-03
-1.596749994508052670e-06	1.897628614663893838e-05	1.871468896128596505e-03
-1.594749994564616533e-06	1.752933444207336092e-05	1.872800134088691741e-03
-1.592749994621180396e-06	1.711487622494713146e-05	1.871473937712097441e-03
-1.590749994677744259e-06	1.626642171597653488e-05	1.870059345310709801e-03
-1.588749994734308122e-06	1.675859139106469103e-05	1.864299298902673046e-03
-1.586749994790871985e-06	1.865659244240492720e-05	1.858922024586007107e-03
-1.584749994847435848e-06	1.957709564527404175e-05	1.853067617291154733e-03
-1.582749994903999711e-06	2.115636832340423205e-05	1.848719235087653307e-03
-1.580749994960563574e-06	2.297344258210895366e-05	1.841405760635418968e-03
-1.578749995017127437e-06	2.533451265133231274e-05	1.840766308056191640e-03
-1.576749995073691300e-06	2.665401074909248586e-05	1.838624802309958345e-03
-1.574749995130255163e-06	2.607253833259644033e-05	1.835862258388155661e-03
-1.572749995186819026e-06	2.511793161922169153e-05	1.834049757794379903e-03
-1.570749995243382888e-06	2.467860177072882504e-05	1.834123493830814786e-03
-1.568749995299946751e-06	2.497794209301059244e-05	1.834616639075593294e-03
-1.566749995356510614e-06	2.310508752545659865e-05	1.835277980948218229e-03
-1.564749995413074477e-06	2.018199882336286100e-05	1.837861979125812424e-03
-1.562749995469638340e-06	1.659277416197479384e-05	1.841761675931296964e-03
-1.560749995526202203e-06	1.389542360555331914e-05	1.844493143394236589e-03
-1.558749995582766066e-06	1.079152891642016837e-05	1.848694410348909701e-03
-1.556749995639329929e-06	9.354295249864750736e-06	1.851500363226921695e-03
-1.554749995695893792e-06	5.945635680115762432e-06	1.853582181604577833e-03
-1.552749995752457655e-06	4.297444079151248797e-06	1.854836022750349245e-03
-1.550749995809021518e-06	1.940844973203031780e-06	1.854226107332337514e-03
-1.548749995865585381e-06	5.851274816841126915e-07	1.850993464947255605e-03
-1.546749995922149244e-06	-1.141578039330723871e-06	1.846133986949529283e-03
-1.544749995978713107e-06	-1.711509121380034876e-06	1.842720642239473140e-03
-1.542749996035276969e-06	-2.701548438377069468e-06	1.838590236872238810e-03
-1.540749996091840832e-06	-2.864048535662107450e-06	1.837960707285507317e-03
-1.538749996148404695e-06	-2.529378969487439642e-06	1.837349459078144480e-03
-1.536749996204968558e-06	-1.196515149934069926e-06	1.838309271865183354e-03
-1.534749996261532421e-06	7.748615597202575082e-08	1.840609915013261553e-03
-1.532749996318096284e-06	1.607623921461519799e-06	1.842969148834124136e-03
-1.530749996374660147e-06	4.406630911730910960e-06	1.844034176846892420e-03
-1.528749996431224010e-06	8.102381777092779744e-06	1.845764316915593549e-03
-1.526749996487787873e-06	1.089124344332692692e-05	1.846696098663546184e-03
-1.524749996544351736e-06	1.429908248018149121e-05	1.848832624224938572e-03
-1.522749996600915599e-06	1.563244138737249537e-05	1.850108082622964291e-03
-1.520749996657479462e-06	1.905736170354889805e-05	1.851080978796983308e-03
-1.518749996714043325e-06	2.018325125887151681e-05	1.851559970434460021e-03
-1.516749996770607187e-06	1.998788737221719367e-05	1.850442100163222654e-03
-1.514749996827171050e-06	1.741789509610570095e-05	1.848021157308024935e-03
-1.512749996883734913e-06	1.444754458577090714e-05	1.846055867849538852e-03
-1.510749996940298776e-06	1.391702011337698336e-05	1.843920522761330078e-03
-1.508749996996862639e-06	1.265871361342323586e-05	1.844029185129406881e-03
-1.506749997053426502e-06	1.184021930335612312e-05	1.843207430399976211e-03
-1.504749997109990365e-06	1.122308577893255197e-05	1.843617572455731775e-03
-1.502749997166554228e-06	1.037670042491501830e-05	1.844402868488915961e-03
-1.500749997223118091e-06	1.028829817572551853e-05	1.845799204501237523e-03
-1.498749997279681954e-06	9.837110672964669705e-06	1.847541335215500610e-03
-1.496749997336245817e-06	1.097282175190715113e-05	1.849978333629454528e-03
-1.494749997392809680e-06	1.027887989767006425e-05	1.851723118561228541e-03
-1.492749997449373543e-06	1.204469683014112395e-05	1.853882944267265780e-03
-1.490749997505937406e-06	1.306832005743932307e-05	1.853416388166454799e-03
-1.488749997562501268e-06	1.466456759779892851e-05	1.853085183373249937e-03
-1.486749997619065131e-06	1.695139074504460456e-05	1.852010913149219938e-03
-1.484749997675628994e-06	1.925672386625620859e-05	1.850340778831472419e-03
-1.482749997732192857e-06	2.124582424228846681e-05	1.849243352618406243e-03
-1.480749997788756720e-06	2.326333604129725719e-05	1.846789567471403357e-03
-1.478749997845320583e-06	2.430129559855028604e-05	1.844371402252396137e-03
-1.476749997901884446e-06	2.553004480249402523e-05	1.841533194463667623e-03
-1.474749997958448309e-06	2.582153327690070183e-05	1.838781968987404690e-03
-1.472749998015012172e-06	2.887157155243946609e-05	1.840719039029461946e-03
-1.470749998071576035e-06	2.954243970331550196e-05	1.838423009850745924e-03
-1.468749998128139898e-06	3.072960625130716846e-05	1.836415989974304018e-03
-1.466749998184703761e-06	3.104469653233187594e-05	1.836262459093901313e-03
-1.464749998241267624e-06	3.081651318391701705e-05	1.838166470845650682e-03
-1.462749998297831487e-06	3.042241642621027462e-05	1.841469543820474205e-03
-1.460749998354395349e-06	3.261391894340609152e-05	1.843168179594395842e-03
-1.458749998410959212e-06	3.299356791504562555e-05	1.847517398750932139e-03
-1.456749998467523075e-06	3.540806599933640493e-05	1.849554136108639982e-03
-1.454749998524086938e-06	3.784995190037916809e-05	1.853076318391505811e-03
-1.452749998580650801e-06	4.029698685631893451e-05	1.855100702770502317e-03
-1.450749998637214664e-06	4.081891591543594417e-05	1.856818376707573435e-03
-1.448749998693778527e-06	4.356264025333445402e-05	1.856579898354587029e-03
-1.446749998750342390e-06	4.575737493405597272e-05	1.856389106710894417e-03
-1.444749998806906253e-06	4.675345970524537819e-05	1.856966201319669527e-03
-1.442749998863470116e-06	4.726963522786156095e-05	1.856810285503780744e-03
-1.440749998920033979e-06	4.602301106171674473e-05	1.856088241834101017e-03
-1.438749998976597842e-06	4.462360448227530680e-05	1.856400947448565153e-03
-1.436749999033161705e-06	4.173714494282022131e-05	1.855556013117925541e-03
-1.434749999089725567e-06	3.764076455021255364e-05	1.854277436875932010e-03
-1.432749999146289430e-06	3.577331455660771485e-05	1.853689428893870233e-03
-1.430749999202853293e-06	3.151185908864485765e-05	1.853468738970293203e-03
-1.428749999259417156e-06	2.817743362266720360e-05	1.854958412214952794e-03
-1.426749999315981019e-06	2.430035238174595592e-05	1.854557680903060881e-03
-1.424749999372544882e-06	2.179010335628386516e-05	1.854055715469890651e-03
-1.422749999429108745e-06	1.986163826094177105e-05	1.854503053698544710e-03
-1.420749999485672608e-06	1.856769025160588649e-05	1.852337266057707023e-03
-1.418749999542236471e-06	1.878710294127543950e-05	1.850872979641726831e-03
-1.416749999598800334e-06	1.925425839148530750e-05	1.848343726298543998e-03
-1.414749999655364197e-06	1.950594350790045388e-05	1.848029922602763015e-03
-1.412749999711928060e-06	1.962735509084106967e-05	1.847084228082983412e-03
-1.410749999768491923e-06	1.818585190038228484e-05	1.846598960187265060e-03
-1.408749999825055786e-06	1.886803837667727982e-05	1.846151924469439671e-03
-1.406749999881619648e-06	1.908822103206171705e-05	1.845627240056192230e-03
-1.404749999938183511e-06	2.122857217376418644e-05	1.844977462200741688e-03
-1.402749999994747374e-06	2.067826323362830258e-05	1.845731176554657373e-03
-1.400750000051311237e-06	1.962668072332400039e-05	1.845814450567258291e-03
-1.398750000107875100e-06	2.028204342653896933e-05	1.847102355559932614e-03
-1.396750000164438963e-06	2.004064016857204714e-05	1.845920058454294166e-03
-1.394750000221002826e-06	1.864419990112346575e-05	1.848036787884384203e-03
-1.392750000277566689e-06	1.783900510682036528e-05	1.847919116955453519e-03
-1.390750000334130552e-06	1.497197114926193586e-05	1.848163262053144698e-03
-1.388750000390694415e-06	1.328271840014391063e-05	1.848241178215245546e-03
